0.000000,0.530000,0.170000,0.140000,0.090000,0.060000,0.010000
39959.000000,-3687.500000,-1031.250000,-859.375000,-593.750000,-406.250000,-62.500000
39960.000000,-10796.875000,-3890.625000,-3578.125000,-2015.625000,-1734.375000,-187.500000
39961.000000,-14796.875000,-4875.000000,-4078.125000,-2609.375000,-1906.250000,-312.500000
39972.000000,-1000.000000,-625.000000,187.500000,-2609.375000,-1593.750000,-109.375000
39973.000000,-1968.750000,-1046.875000,-859.375000,-2312.500000,-1187.500000,-93.750000
39974.000000,-156.250000,-656.250000,-562.500000,-1468.750000,-562.500000,-46.875000
39975.000000,-4906.250000,-1718.750000,-1640.625000,-1953.125000,-796.875000,-46.875000
39980.000000,-5921.875000,-2078.125000,-1765.625000,-1187.500000,-765.625000,-156.250000
39981.000000,-7015.625000,-2265.625000,-1843.750000,-1296.875000,-890.625000,-140.625000
39982.000000,-5921.875000,-1937.500000,-1609.375000,-1015.625000,-640.625000,-93.750000
40009.000000,-16656.250000,-5640.625000,-4718.750000,-1687.500000,-1312.500000,-312.500000
40010.000000,-12656.250000,-4015.625000,-3390.625000,-2015.625000,-1421.875000,-234.375000
40011.000000,-6453.125000,-2234.375000,-1843.750000,-1156.250000,-765.625000,-125.000000
40014.000000,-10531.250000,-3390.625000,-2796.875000,-1796.875000,-1187.500000,-203.125000
40015.000000,-15515.625000,-5015.625000,-4125.000000,-2687.500000,-1796.875000,-312.500000
40016.000000,-9421.875000,-2968.750000,-2437.500000,-1578.125000,-1046.875000,-171.875000
40017.000000,-10937.500000,-3515.625000,-2890.625000,-1843.750000,-1250.000000,-218.750000
40018.000000,-10796.875000,-3515.625000,-2890.625000,-1828.125000,-1250.000000,-218.750000
40021.000000,-11281.250000,-3593.750000,-2937.500000,-1921.875000,-1296.875000,-187.500000
40022.000000,-14375.000000,-4828.125000,-4078.125000,-2531.250000,-1750.000000,-328.125000
40023.000000,-18234.375000,-6125.000000,-5281.250000,-4046.875000,-2640.625000,-390.625000
40024.000000,-15031.250000,-4765.625000,-3703.125000,-2468.750000,-1500.000000,-265.625000
40025.000000,-16906.250000,-5406.250000,-4406.250000,-2796.875000,-1906.250000,-312.500000
40028.000000,-19468.750000,-6234.375000,-5156.250000,-3250.000000,-2187.500000,-312.500000
40029.000000,-17390.625000,-4546.875000,-3328.125000,-1203.125000,-1062.500000,-375.000000
40030.000000,-14312.500000,-3671.875000,-3078.125000,-2203.125000,-1484.375000,-234.375000
40031.000000,-8953.125000,-2875.000000,-2453.125000,-1578.125000,-1078.125000,-203.125000
40032.000000,-1421.875000,578.125000,546.875000,1109.375000,671.875000,390.625000
40035.000000,-2296.875000,-31.250000,453.125000,1203.125000,1171.875000,468.750000
40036.000000,203.125000,906.250000,1546.875000,1703.125000,1359.375000,125.000000
40037.000000,-2406.250000,1156.250000,1828.125000,1765.625000,1125.000000,125.000000
40038.000000,2625.000000,3250.000000,4781.250000,4750.000000,3218.750000,2046.875000
40039.000000,-1046.875000,1843.750000,3546.875000,3828.125000,3171.875000,765.625000
40042.000000,5156.250000,5000.000000,6078.125000,5671.875000,3890.625000,390.625000
40043.000000,1984.375000,3421.875000,4921.875000,4062.500000,2140.625000,140.625000
40044.000000,515.625000,2359.375000,4609.375000,2296.875000,1562.500000,500.000000
40045.000000,-3984.375000,1875.000000,2781.250000,1250.000000,484.375000,31.250000
40046.000000,-5015.625000,1000.000000,468.750000,31.250000,15.625000,-31.250000
40049.000000,-7062.500000,-750.000000,-1078.125000,-640.625000,-609.375000,-78.125000
40050.000000,-7890.625000,-859.375000,-656.250000,-578.125000,-421.875000,46.875000
40051.000000,-14296.875000,-2765.625000,-2453.125000,-1750.000000,-1375.000000,-250.000000
40052.000000,-20390.625000,-5093.750000,-4343.750000,-2953.125000,-2187.500000,-375.000000
40053.000000,-21796.875000,-6250.000000,-5218.750000,-3375.000000,-2296.875000,-328.125000
40056.000000,-13421.875000,-6234.375000,-4140.625000,-3031.250000,-1921.875000,-296.875000
40057.000000,-13375.000000,-5312.500000,-4109.375000,-2750.000000,-1734.375000,-281.250000
40058.000000,-12718.750000,-4406.250000,-3625.000000,-2218.750000,-1453.125000,-234.375000
40059.000000,-16531.250000,-5296.875000,-4328.125000,-2843.750000,-1921.875000,-312.500000
40060.000000,-13859.375000,-4031.250000,-2968.750000,-1734.375000,-1000.000000,265.625000
40063.000000,-9828.125000,-500.000000,78.125000,437.500000,500.000000,640.625000
40064.000000,-21000.000000,-6890.625000,-5781.250000,-3750.000000,-2812.500000,-484.375000
40065.000000,-16359.375000,-5546.875000,-4593.750000,-2953.125000,-1937.500000,-312.500000
40066.000000,26953.125000,9031.250000,7390.625000,4890.625000,3359.375000,484.375000
40067.000000,32609.375000,10953.125000,9000.000000,5734.375000,3812.500000,625.000000
40070.000000,156.250000,328.125000,359.375000,890.625000,421.875000,156.250000
40071.000000,-6234.375000,-1265.625000,-703.125000,-437.500000,-265.625000,109.375000
40072.000000,-23625.000000,-7406.250000,-6171.875000,-4000.000000,-2640.625000,-421.875000
40073.000000,5875.000000,2765.625000,2437.500000,1437.500000,921.875000,125.000000
40074.000000,-23593.750000,-7437.500000,-6078.125000,-3609.375000,-2453.125000,-218.750000
40077.000000,-31703.125000,-10234.375000,-8359.375000,-5390.625000,-3593.750000,-593.750000
40078.000000,-21031.250000,-7000.000000,-5812.500000,-3750.000000,-2437.500000,-406.250000
40079.000000,-10171.875000,-3312.500000,-2859.375000,-1703.125000,-1156.250000,-203.125000
40080.000000,10546.875000,2765.625000,2046.875000,1203.125000,921.875000,171.875000
40081.000000,27953.125000,8437.500000,7234.375000,4562.500000,3078.125000,515.625000
40084.000000,41875.000000,13421.875000,11078.125000,7125.000000,4750.000000,796.875000
40085.000000,44687.500000,14234.375000,11781.250000,7578.125000,4984.375000,828.125000
40086.000000,43031.250000,13765.625000,11343.750000,7265.625000,4875.000000,812.500000
40087.000000,97390.625000,31109.375000,25640.625000,16484.375000,11000.000000,1828.125000
40088.000000,88125.000000,28156.250000,23031.250000,14843.750000,9937.500000,1671.875000
40091.000000,87625.000000,28078.125000,23078.125000,14859.375000,9906.250000,1640.625000
40092.000000,79921.875000,25656.250000,21156.250000,13593.750000,9062.500000,1515.625000
40093.000000,110578.125000,35421.875000,29125.000000,18656.250000,12484.375000,2062.500000
40094.000000,86265.625000,27859.375000,22921.875000,14703.125000,9750.000000,1625.000000
40095.000000,41671.875000,13484.375000,11125.000000,7109.375000,5000.000000,531.250000
40098.000000,56593.750000,18171.875000,14968.750000,9609.375000,6421.875000,1062.500000
40099.000000,59281.250000,19093.750000,15765.625000,10218.750000,6796.875000,1234.375000
40100.000000,34656.250000,11171.875000,9203.125000,5890.625000,3937.500000,656.250000
40101.000000,17640.625000,5703.125000,4671.875000,3000.000000,2000.000000,281.250000
40102.000000,37796.875000,12109.375000,9968.750000,6406.250000,4265.625000,718.750000
40105.000000,38734.375000,12421.875000,10234.375000,6593.750000,4328.125000,734.375000
40106.000000,58531.250000,18875.000000,15546.875000,9968.750000,6640.625000,1109.375000
40107.000000,34671.875000,11109.375000,9171.875000,5859.375000,3875.000000,578.125000
40108.000000,23859.375000,7609.375000,6250.000000,4140.625000,2734.375000,453.125000
40109.000000,-187.500000,-109.375000,-62.500000,-31.250000,-31.250000,0.000000
40112.000000,-17015.625000,-6078.125000,-5109.375000,-3281.250000,-2109.375000,-343.750000
40113.000000,25671.875000,8671.875000,7203.125000,4515.625000,3015.625000,500.000000
40114.000000,43156.250000,14203.125000,11562.500000,7421.875000,4921.875000,890.625000
40115.000000,15171.875000,5734.375000,4281.250000,3000.000000,2187.500000,859.375000
40116.000000,61187.500000,20359.375000,16562.500000,10765.625000,7156.250000,1593.750000
40119.000000,51421.875000,17031.250000,14093.750000,9421.875000,6734.375000,1015.625000
40120.000000,38937.500000,12750.000000,10343.750000,6687.500000,4437.500000,734.375000
40121.000000,28000.000000,9062.500000,7296.875000,4406.250000,3250.000000,531.250000
40122.000000,36640.625000,11781.250000,9750.000000,6250.000000,4187.500000,687.500000
40123.000000,51218.750000,16328.125000,13406.250000,8640.625000,5781.250000,953.125000
40126.000000,55656.250000,17921.875000,15015.625000,9515.625000,6375.000000,1031.250000
40127.000000,59546.875000,19250.000000,15796.875000,10093.750000,6765.625000,1093.750000
40128.000000,70718.750000,22781.250000,18750.000000,12078.125000,8015.625000,1343.750000
40129.000000,74984.375000,24046.875000,19796.875000,12703.125000,8453.125000,1343.750000
40130.000000,75531.250000,24140.625000,19890.625000,12781.250000,8515.625000,1437.500000
40133.000000,88750.000000,28359.375000,23281.250000,15031.250000,9968.750000,1671.875000
40134.000000,112468.750000,36093.750000,29468.750000,19406.250000,12031.250000,2109.375000
40135.000000,104031.250000,33328.125000,27218.750000,17968.750000,11328.125000,1937.500000
40136.000000,107062.500000,34046.875000,27875.000000,17875.000000,11859.375000,1671.875000
40137.000000,102359.375000,32546.875000,26750.000000,17062.500000,11234.375000,1796.875000
40140.000000,101046.875000,32312.500000,26796.875000,17203.125000,11296.875000,1890.625000
40141.000000,129234.375000,41250.000000,34687.500000,22015.625000,14281.250000,2375.000000
40142.000000,142859.375000,46515.625000,40187.500000,25328.125000,17187.500000,3156.250000
40144.000000,161953.125000,53062.500000,46281.250000,29437.500000,19515.625000,4656.250000
40147.000000,115875.000000,35796.875000,30812.500000,19375.000000,13796.875000,3343.750000
40148.000000,95234.375000,28656.250000,24781.250000,15562.500000,11109.375000,2234.375000
40149.000000,80406.250000,24281.250000,20718.750000,13171.875000,8671.875000,1484.375000
40150.000000,59187.500000,18156.250000,15171.875000,9750.000000,6578.125000,1093.750000
40151.000000,22156.250000,6765.625000,5828.125000,3906.250000,2515.625000,484.375000
40154.000000,36625.000000,11828.125000,9828.125000,6250.000000,4171.875000,703.125000
40155.000000,61796.875000,19968.750000,17140.625000,10593.750000,7062.500000,1171.875000
40156.000000,49750.000000,15921.875000,13125.000000,8390.625000,5593.750000,937.500000
40157.000000,31031.250000,9890.625000,8109.375000,5250.000000,3500.000000,593.750000
40158.000000,5203.125000,1671.875000,1281.250000,890.625000,718.750000,109.375000
40161.000000,1390.625000,343.750000,343.750000,218.750000,93.750000,15.625000
40162.000000,-10703.125000,-2875.000000,-2484.375000,-1593.750000,-1093.750000,-171.875000
40163.000000,-13031.250000,-3812.500000,-3234.375000,-2171.875000,-1484.375000,-156.250000
40164.000000,31921.875000,10937.500000,8968.750000,5703.125000,3843.750000,718.750000
40165.000000,9093.750000,2906.250000,2375.000000,1468.750000,984.375000,125.000000
40168.000000,-39343.750000,-12750.000000,-10421.875000,-6718.750000,-4453.125000,-734.375000
40169.000000,-64390.625000,-20687.500000,-17093.750000,-10953.125000,-7281.250000,-1234.375000
40170.000000,-68781.250000,-22125.000000,-18218.750000,-11718.750000,-7859.375000,-1312.500000
40171.000000,-87437.500000,-28078.125000,-23046.875000,-14875.000000,-9890.625000,-1687.500000
40175.000000,-97765.625000,-31406.250000,-25812.500000,-16609.375000,-11078.125000,-1921.875000
40176.000000,-90171.875000,-28953.125000,-23875.000000,-15359.375000,-10312.500000,-1703.125000
40177.000000,-90234.375000,-28984.375000,-23875.000000,-15359.375000,-10343.750000,-1796.875000
40178.000000,-113625.000000,-36343.750000,-29765.625000,-18968.750000,-12453.125000,-1843.750000
